start_time;duracion;end_time;comparisons;swaps;game_id;teams;yards;qtr
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015111900;TEN@JAC;-12;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122006;BAL@KC;-10;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015092708;CLE@OAK;-9;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015102502;HOU@MIA;-8;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110200;CAR@IND;-7;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015100405;PHI@WAS;-6;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015102506;MIN@DET;-6;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110100;DET@KC;-6;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101809;GB@SD;-5;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015111510;DEN@KC;-5;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101102;CIN@SEA;-4;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110107;SF@STL;-4;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015111504;CHI@STL;-4;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112208;BAL@STL;-4;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112208;STL@BAL;-4;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091312;NYG@DAL;-3;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101105;BAL@CLE;-3;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101900;PHI@NYG;-3;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015102505;WAS@TB;-3;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110806;OAK@PIT;-3;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015111200;BUF@NYJ;-3;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112210;SF@SEA;-3;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122012;SF@CIN;-3;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122600;WAS@PHI;-3;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122800;DEN@CIN;-3;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2016010302;CIN@BAL;-3;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091311;TEN@TB;-2;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015092709;IND@TEN;-2;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101107;GB@STL;-2;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101109;NE@DAL;-2;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101809;GB@SD;-2;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101900;NYG@PHI;-2;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110101;BAL@SD;-2;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110802;WAS@NE;-2;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112202;ATL@IND;-2;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112600;DET@PHI;-2;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015121312;GB@DAL;-2;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015121312;GB@DAL;-2;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015121312;GB@DAL;-2;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015121303;NE@HOU;-2;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122009;GB@OAK;-2;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122012;SF@CIN;-2;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122012;CIN@SF;-2;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2016010314;SEA@ARI;-2;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015092005;STL@WAS;-1;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015092005;STL@WAS;-1;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015092011;JAC@MIA;-1;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015092709;IND@TEN;-1;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015092711;CHI@SEA;-1;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015101811;IND@NE;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015102900;NE@MIA;-1;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110105;TB@ATL;-1;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110800;MIN@STL;-1;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110809;DEN@IND;-1;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015110810;PHI@DAL;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015111501;GB@DET;-1;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015111900;JAC@TEN;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112204;TB@PHI;-1;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112203;NYJ@HOU;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112206;CAR@WAS;-1;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112205;MIN@GB;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015112902;CIN@STL;-1;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015120600;NYG@NYJ;-1;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015120605;CHI@SF;-1;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015120605;SF@CHI;-1;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015121302;CIN@PIT;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015121307;CAR@ATL;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122004;IND@HOU;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122009;GB@OAK;-1;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015122712;PIT@BAL;-1;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2016010305;TEN@IND;-1;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2016010304;JAC@HOU;-1;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091000;NE@PIT;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091000;PIT@NE;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091000;NE@PIT;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091000;NE@PIT;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091300;GB@CHI;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091300;CHI@GB;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091306;KC@HOU;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091306;HOU@KC;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091306;KC@HOU;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091306;HOU@KC;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091306;KC@HOU;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091306;KC@HOU;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091305;NYJ@CLE;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091305;NYJ@CLE;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091304;IND@BUF;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091304;BUF@IND;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091304;BUF@IND;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091304;IND@BUF;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091304;IND@BUF;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091304;BUF@IND;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091304;BUF@IND;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091303;MIA@WAS;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091303;MIA@WAS;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091303;WAS@MIA;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091303;MIA@WAS;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091302;JAC@CAR;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091302;CAR@JAC;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091302;CAR@JAC;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091302;JAC@CAR;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091302;JAC@CAR;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091302;CAR@JAC;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091301;SEA@STL;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091301;SEA@STL;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091301;STL@SEA;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091307;ARI@NO;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091307;NO@ARI;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091307;NO@ARI;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091307;ARI@NO;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091307;NO@ARI;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091307;ARI@NO;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091308;DET@SD;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091308;DET@SD;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091308;DET@SD;0;2
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091308;DET@SD;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091308;DET@SD;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091308;DET@SD;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091311;TB@TEN;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091311;TB@TEN;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091311;TEN@TB;0;3
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091311;TEN@TB;0;4
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091310;OAK@CIN;0;1
1739498671.0491;0.9581s;1739498672.0079;3221991;1082355;2015091310;CIN@OAK;0;1
