game_id;teams;date;qtr;yards;time
2017090700;KC@NE;2017-09-07;2;0;14
2017090700;NE@KC;2017-09-07;2;0;3
2017090700;KC@NE;2017-09-07;2;0;4
2017090700;NE@KC;2017-09-07;3;0;10
2017090700;KC@NE;2017-09-07;3;0;12
2017090700;KC@NE;2017-09-07;3;0;7
2017090700;NE@KC;2017-09-07;3;0;8
2017090700;KC@NE;2017-09-07;3;2;4
2017090700;KC@NE;2017-09-07;3;3;4
2017090700;KC@NE;2017-09-07;3;8;4
2017090700;KC@NE;2017-09-07;4;0;11
2017090700;NE@KC;2017-09-07;4;0;3
2017090700;NE@KC;2017-09-07;4;3;5
2017090700;NE@KC;2017-09-07;4;7;10
2017091005;JAX@HOU;2017-09-10;1;0;10
2017091004;DET@ARI;2017-09-10;1;0;10
2017091012;NYG@DAL;2017-09-10;1;0;10
2017091005;HOU@JAX;2017-09-10;1;0;11
2017091008;WAS@PHI;2017-09-10;1;0;13
2017091003;CLE@PIT;2017-09-10;1;0;13
2017091002;CIN@BAL;2017-09-10;1;0;13
2017091010;SEA@GB;2017-09-10;1;0;14
2017091010;GB@SEA;2017-09-10;1;0;2
2017091008;PHI@WAS;2017-09-10;1;0;3
2017091009;LA@IND;2017-09-10;1;0;3
2017091000;BUF@NYJ;2017-09-10;1;0;5
2017091008;WAS@PHI;2017-09-10;1;0;5
2017091005;HOU@JAX;2017-09-10;1;0;6
2017091003;PIT@CLE;2017-09-10;1;0;6
2017091012;NYG@DAL;2017-09-10;1;0;6
2017091011;CAR@SF;2017-09-10;1;0;7
2017091011;SF@CAR;2017-09-10;1;0;8
2017091010;SEA@GB;2017-09-10;1;0;9
2017091012;DAL@NYG;2017-09-10;1;1;12
2017091011;SF@CAR;2017-09-10;1;4;1
2017091000;NYJ@BUF;2017-09-10;1;7;8
2017091011;CAR@SF;2017-09-10;1;9;13
2017091004;ARI@DET;2017-09-10;1;11;9
2017091003;CLE@PIT;2017-09-10;1;11;9
2017091000;NYJ@BUF;2017-09-10;1;12;3
2017091001;ATL@CHI;2017-09-10;1;14;5
2017091001;CHI@ATL;2017-09-10;1;15;6
2017091000;BUF@NYJ;2017-09-10;2;0;1
2017091008;WAS@PHI;2017-09-10;2;0;10
2017091012;NYG@DAL;2017-09-10;2;0;10
2017091005;HOU@JAX;2017-09-10;2;0;11
2017091005;JAX@HOU;2017-09-10;2;0;12
2017091003;CLE@PIT;2017-09-10;2;0;12
2017091010;GB@SEA;2017-09-10;2;0;12
2017091010;GB@SEA;2017-09-10;2;0;13
2017091007;TEN@OAK;2017-09-10;2;0;14
2017091004;DET@ARI;2017-09-10;2;0;14
2017091002;BAL@CIN;2017-09-10;2;0;15
2017091009;LA@IND;2017-09-10;2;0;15
2017091011;CAR@SF;2017-09-10;2;0;15
2017091010;SEA@GB;2017-09-10;2;0;15
2017091010;GB@SEA;2017-09-10;2;0;2
2017091010;GB@SEA;2017-09-10;2;0;2
2017091012;NYG@DAL;2017-09-10;2;0;2
2017091004;DET@ARI;2017-09-10;2;0;3
2017091004;ARI@DET;2017-09-10;2;0;4
2017091008;PHI@WAS;2017-09-10;2;0;5
2017091012;NYG@DAL;2017-09-10;2;0;5
2017091002;CIN@BAL;2017-09-10;2;0;6
2017091010;SEA@GB;2017-09-10;2;0;6
2017091012;DAL@NYG;2017-09-10;2;0;7
2017091007;OAK@TEN;2017-09-10;2;0;8
2017091003;CLE@PIT;2017-09-10;2;0;8
2017091003;PIT@CLE;2017-09-10;2;0;9
2017091010;SEA@GB;2017-09-10;2;0;9
2017091005;HOU@JAX;2017-09-10;2;7;14
2017091009;IND@LA;2017-09-10;2;7;8
2017091010;GB@SEA;2017-09-10;2;7;8
2017091009;IND@LA;2017-09-10;2;8;13
