game_id;teams;date;qtr;yards;time
2014090400;GB@SEA;2014-09-04;1;0;5
2014090400;SEA@GB;2014-09-04;1;0;9
2014090400;GB@SEA;2014-09-04;1;3;12
2014090400;GB@SEA;2014-09-04;2;0;2
2014090400;SEA@GB;2014-09-04;3;0;13
2014090400;SEA@GB;2014-09-04;3;0;6
2014090400;GB@SEA;2014-09-04;4;0;2
2014090704;KC@TEN;2014-09-07;1;-2;8
2014090702;BUF@CHI;2014-09-07;1;-1;14
2014090711;TB@CAR;2014-09-07;1;0;11
2014090703;WAS@HOU;2014-09-07;1;0;12
2014090704;KC@TEN;2014-09-07;1;0;12
2014090712;IND@DEN;2014-09-07;1;0;12
2014090703;HOU@WAS;2014-09-07;1;0;13
2014090705;NE@MIA;2014-09-07;1;0;14
2014090707;PHI@JAC;2014-09-07;1;0;2
2014090703;HOU@WAS;2014-09-07;1;0;2
2014090702;CHI@BUF;2014-09-07;1;0;4
2014090711;CAR@TB;2014-09-07;1;0;4
2014090707;JAC@PHI;2014-09-07;1;0;4
2014090709;MIN@STL;2014-09-07;1;0;6
2014090701;CIN@BAL;2014-09-07;1;0;6
2014090701;BAL@CIN;2014-09-07;1;0;8
2014090709;STL@MIN;2014-09-07;1;0;8
2014090700;ATL@NO;2014-09-07;1;0;9
2014090704;TEN@KC;2014-09-07;1;0;9
2014090703;HOU@WAS;2014-09-07;1;0;9
2014090704;TEN@KC;2014-09-07;1;1;4
2014090706;OAK@NYJ;2014-09-07;1;3;7
2014090707;PHI@JAC;2014-09-07;1;6;6
2014090703;WAS@HOU;2014-09-07;1;7;7
2014090703;WAS@HOU;2014-09-07;1;9;4
2014090703;HOU@WAS;2014-09-07;1;11;5
2014090703;WAS@HOU;2014-09-07;1;12;11
2014090711;CAR@TB;2014-09-07;1;12;14
2014090703;HOU@WAS;2014-09-07;1;13;15
2014090704;TEN@KC;2014-09-07;1;15;4
2014090707;JAC@PHI;2014-09-07;1;16;14
2014090701;BAL@CIN;2014-09-07;1;45;5
2014090709;MIN@STL;2014-09-07;2;-3;10
2014090707;PHI@JAC;2014-09-07;2;0;1
2014090702;BUF@CHI;2014-09-07;2;0;1
2014090707;JAC@PHI;2014-09-07;2;0;1
2014090704;TEN@KC;2014-09-07;2;0;1
2014090709;MIN@STL;2014-09-07;2;0;10
2014090703;WAS@HOU;2014-09-07;2;0;11
2014090712;IND@DEN;2014-09-07;2;0;13
2014090709;STL@MIN;2014-09-07;2;0;13
2014090704;TEN@KC;2014-09-07;2;0;13
2014090708;CLE@PIT;2014-09-07;2;0;14
2014090702;BUF@CHI;2014-09-07;2;0;15
2014090701;BAL@CIN;2014-09-07;2;0;15
2014090708;CLE@PIT;2014-09-07;2;0;2
2014090704;KC@TEN;2014-09-07;2;0;2
2014090702;CHI@BUF;2014-09-07;2;0;2
2014090711;CAR@TB;2014-09-07;2;0;3
2014090708;PIT@CLE;2014-09-07;2;0;4
2014090706;OAK@NYJ;2014-09-07;2;0;5
2014090709;STL@MIN;2014-09-07;2;0;5
2014090710;SF@DAL;2014-09-07;2;0;6
2014090706;NYJ@OAK;2014-09-07;2;0;7
2014090705;NE@MIA;2014-09-07;2;0;7
2014090706;OAK@NYJ;2014-09-07;2;0;8
2014090708;CLE@PIT;2014-09-07;2;1;6
2014090703;WAS@HOU;2014-09-07;2;5;3
2014090711;TB@CAR;2014-09-07;2;7;3
2014090711;TB@CAR;2014-09-07;2;7;7
2014090708;CLE@PIT;2014-09-07;2;9;15
2014090707;PHI@JAC;2014-09-07;2;13;14
2014090709;MIN@STL;2014-09-07;2;19;2
2014090703;HOU@WAS;2014-09-07;2;25;8
2014090708;CLE@PIT;2014-09-07;2;36;9
2014090706;OAK@NYJ;2014-09-07;3;0;1
2014090706;NYJ@OAK;2014-09-07;3;0;10
2014090708;PIT@CLE;2014-09-07;3;0;12
2014090710;DAL@SF;2014-09-07;3;0;13
2014090701;BAL@CIN;2014-09-07;3;0;13
2014090712;DEN@IND;2014-09-07;3;0;14
2014090706;OAK@NYJ;2014-09-07;3;0;14
2014090710;SF@DAL;2014-09-07;3;0;15
2014090702;BUF@CHI;2014-09-07;3;0;2
2014090709;STL@MIN;2014-09-07;3;0;3
2014090707;PHI@JAC;2014-09-07;3;0;4
2014090708;PIT@CLE;2014-09-07;3;0;5
2014090700;ATL@NO;2014-09-07;3;0;6
2014090709;MIN@STL;2014-09-07;3;0;6
2014090707;JAC@PHI;2014-09-07;3;0;6
2014090701;CIN@BAL;2014-09-07;3;0;7
2014090703;HOU@WAS;2014-09-07;3;0;7
2014090710;SF@DAL;2014-09-07;3;0;8
2014090706;OAK@NYJ;2014-09-07;3;0;8
2014090704;KC@TEN;2014-09-07;3;0;9
2014090711;TB@CAR;2014-09-07;3;0;9
2014090700;NO@ATL;2014-09-07;3;1;8
2014090707;JAC@PHI;2014-09-07;3;2;1
2014090701;CIN@BAL;2014-09-07;3;2;2
2014090704;TEN@KC;2014-09-07;3;2;7
